Origin State;Type;Dest State;Year;Nombres de medidas;Valores de medidas
Illinois;Domestic;South Carolina;2017;Chained 2012 Value (millions of dollars);3216,558298
Illinois;Domestic;Rhode Island;2017;Chained 2012 Value (millions of dollars);413,825639
Illinois;Domestic;Pennsylvania;2017;Chained 2012 Value (millions of dollars);12491,404015
Illinois;Domestic;Oregon;2017;Chained 2012 Value (millions of dollars);1801,644111
Illinois;Domestic;Oklahoma;2017;Chained 2012 Value (millions of dollars);2913,549374
Illinois;Domestic;Ohio;2017;Chained 2012 Value (millions of dollars);25875,085593
Illinois;Domestic;North Dakota;2017;Chained 2012 Value (millions of dollars);2875,88565
Illinois;Domestic;North Carolina;2017;Chained 2012 Value (millions of dollars);8321,064178
Illinois;Domestic;New York;2017;Chained 2012 Value (millions of dollars);10880,659769
Illinois;Domestic;New Mexico;2017;Chained 2012 Value (millions of dollars);968,204276
Illinois;Domestic;New Jersey;2017;Chained 2012 Value (millions of dollars);5452,721878
Illinois;Domestic;New Hampshire;2017;Chained 2012 Value (millions of dollars);1635,915849
Illinois;Domestic;Nevada;2017;Chained 2012 Value (millions of dollars);3027,779092
Illinois;Domestic;Nebraska;2017;Chained 2012 Value (millions of dollars);4825,793562
Illinois;Domestic;Montana;2017;Chained 2012 Value (millions of dollars);562,576557
Illinois;Domestic;Missouri;2017;Chained 2012 Value (millions of dollars);22025,77535
Illinois;Domestic;Mississippi;2017;Chained 2012 Value (millions of dollars);3183,452367
Illinois;Domestic;Minnesota;2017;Chained 2012 Value (millions of dollars);14195,265862
Illinois;Domestic;Michigan;2017;Chained 2012 Value (millions of dollars);28449,880213
Illinois;Domestic;Massachusetts;2017;Chained 2012 Value (millions of dollars);3816,881537
Illinois;Domestic;Maryland;2017;Chained 2012 Value (millions of dollars);5289,222259
Illinois;Domestic;Maine;2017;Chained 2012 Value (millions of dollars);426,382538
Illinois;Domestic;Louisiana;2017;Chained 2012 Value (millions of dollars);15873,549615
Illinois;Domestic;Kentucky;2017;Chained 2012 Value (millions of dollars);12267,616357
Illinois;Domestic;Kansas;2017;Chained 2012 Value (millions of dollars);5644,886026
Illinois;Domestic;Iowa;2017;Chained 2012 Value (millions of dollars);16687,557864
Illinois;Domestic;Indiana;2017;Chained 2012 Value (millions of dollars);61219,603712
Illinois;Domestic;Illinois;2017;Chained 2012 Value (millions of dollars);383313,060187
Illinois;Domestic;Idaho;2017;Chained 2012 Value (millions of dollars);754,81017
Illinois;Domestic;Hawaii;2017;Chained 2012 Value (millions of dollars);444,985351
Illinois;Domestic;Georgia;2017;Chained 2012 Value (millions of dollars);10850,242942
Illinois;Domestic;Florida;2017;Chained 2012 Value (millions of dollars);12220,266077
Illinois;Domestic;District of Columbia;2017;Chained 2012 Value (millions of dollars);400,150414
Illinois;Domestic;Delaware;2017;Chained 2012 Value (millions of dollars);676,536865
Illinois;Domestic;Connecticut;2017;Chained 2012 Value (millions of dollars);2863,170141
Illinois;Domestic;Colorado;2017;Chained 2012 Value (millions of dollars);4620,635748
Illinois;Domestic;California;2017;Chained 2012 Value (millions of dollars);20735,727239
Illinois;Domestic;Arkansas;2017;Chained 2012 Value (millions of dollars);3323,608691
Illinois;Domestic;Arizona;2017;Chained 2012 Value (millions of dollars);3731,006589
Illinois;Domestic;Alaska;2017;Chained 2012 Value (millions of dollars);140,821049
Illinois;Domestic;Alabama;2017;Chained 2012 Value (millions of dollars);5041,192336
Illinois;Export;Wisconsin;2021;Chained 2012 Value (millions of dollars);0,108794
Illinois;Export;West Virginia;2021;Chained 2012 Value (millions of dollars);0
Illinois;Export;Washington;2021;Chained 2012 Value (millions of dollars);768,369751
Illinois;Export;Virginia;2021;Chained 2012 Value (millions of dollars);2140,267292
Illinois;Export;Vermont;2021;Chained 2012 Value (millions of dollars);10,380272
Illinois;Export;Utah;2021;Chained 2012 Value (millions of dollars);0
Illinois;Export;Texas;2021;Chained 2012 Value (millions of dollars);7917,568422
Illinois;Export;Tennessee;2021;Chained 2012 Value (millions of dollars);1044,142066
Illinois;Export;South Dakota;2021;Chained 2012 Value (millions of dollars);3,316964
Illinois;Export;South Carolina;2021;Chained 2012 Value (millions of dollars);432,267382
Illinois;Export;Rhode Island;2021;Chained 2012 Value (millions of dollars);0,198069
Illinois;Export;Pennsylvania;2021;Chained 2012 Value (millions of dollars);472,00442
Illinois;Export;Oregon;2021;Chained 2012 Value (millions of dollars);7,047583
Illinois;Export;Oklahoma;2021;Chained 2012 Value (millions of dollars);0
Illinois;Export;Ohio;2021;Chained 2012 Value (millions of dollars);174,604747
Illinois;Export;North Dakota;2021;Chained 2012 Value (millions of dollars);3598,07653
Illinois;Export;North Carolina;2021;Chained 2012 Value (millions of dollars);129,016409
Illinois;Export;New York;2021;Chained 2012 Value (millions of dollars);4057,745202
Illinois;Export;New Mexico;2021;Chained 2012 Value (millions of dollars);10,408043
Illinois;Export;New Jersey;2021;Chained 2012 Value (millions of dollars);395,941492
Illinois;Export;New Hampshire;2021;Chained 2012 Value (millions of dollars);0
Illinois;Export;Nevada;2021;Chained 2012 Value (millions of dollars);0
Illinois;Export;Nebraska;2021;Chained 2012 Value (millions of dollars);0
Illinois;Export;Montana;2021;Chained 2012 Value (millions of dollars);485,525259
Illinois;Export;Missouri;2021;Chained 2012 Value (millions of dollars);0,548111
Illinois;Export;Mississippi;2021;Chained 2012 Value (millions of dollars);42,515426
Illinois;Export;Minnesota;2021;Chained 2012 Value (millions of dollars);24,303654
Illinois;Export;Michigan;2021;Chained 2012 Value (millions of dollars);10557,232122
Illinois;Export;Massachusetts;2021;Chained 2012 Value (millions of dollars);40,577119
Illinois;Export;Maryland;2021;Chained 2012 Value (millions of dollars);652,324372
Illinois;Export;Maine;2021;Chained 2012 Value (millions of dollars);77,993355
Illinois;Export;Louisiana;2021;Chained 2012 Value (millions of dollars);837,011188
Illinois;Export;Kentucky;2021;Chained 2012 Value (millions of dollars);1349,213898
Illinois;Export;Kansas;2021;Chained 2012 Value (millions of dollars);0
Illinois;Export;Iowa;2021;Chained 2012 Value (millions of dollars);0
Illinois;Export;Indiana;2021;Chained 2012 Value (millions of dollars);439,987172
Illinois;Export;Illinois;2021;Chained 2012 Value (millions of dollars);19092,593877
Illinois;Export;Idaho;2021;Chained 2012 Value (millions of dollars);0,063269
Illinois;Export;Hawaii;2021;Chained 2012 Value (millions of dollars);30,270926
Illinois;Export;Georgia;2021;Chained 2012 Value (millions of dollars);1233,972825
Illinois;Export;Florida;2021;Chained 2012 Value (millions of dollars);3091,67825
Illinois;Export;District of Columbia;2021;Chained 2012 Value (millions of dollars);15,372371
Illinois;Export;Delaware;2021;Chained 2012 Value (millions of dollars);23,367956
Illinois;Export;Connecticut;2021;Chained 2012 Value (millions of dollars);1,092407
Illinois;Export;Colorado;2021;Chained 2012 Value (millions of dollars);0,042765
Illinois;Export;California;2021;Chained 2012 Value (millions of dollars);4783,480812
Illinois;Export;Arizona;2021;Chained 2012 Value (millions of dollars);409,82396
Illinois;Export;Alaska;2021;Chained 2012 Value (millions of dollars);775,848893
Illinois;Export;Alabama;2021;Chained 2012 Value (millions of dollars);130,896713
Illinois;Export;Wisconsin;2020;Chained 2012 Value (millions of dollars);0,528789
Illinois;Export;West Virginia;2020;Chained 2012 Value (millions of dollars);0
Illinois;Export;Washington;2020;Chained 2012 Value (millions of dollars);801,128711
Illinois;Export;Virginia;2020;Chained 2012 Value (millions of dollars);1705,340015
Illinois;Export;Vermont;2020;Chained 2012 Value (millions of dollars);9,781165
Illinois;Export;Utah;2020;Chained 2012 Value (millions of dollars);0,006857
Illinois;Export;Texas;2020;Chained 2012 Value (millions of dollars);7131,454558
Illinois;Export;Tennessee;2020;Chained 2012 Value (millions of dollars);1009,55337
Illinois;Export;South Dakota;2020;Chained 2012 Value (millions of dollars);3,187332
Illinois;Export;South Carolina;2020;Chained 2012 Value (millions of dollars);218,727477
Illinois;Export;Rhode Island;2020;Chained 2012 Value (millions of dollars);0,214948
Illinois;Export;Pennsylvania;2020;Chained 2012 Value (millions of dollars);301,872806
Illinois;Export;Oregon;2020;Chained 2012 Value (millions of dollars);42,904698
Illinois;Export;Oklahoma;2020;Chained 2012 Value (millions of dollars);0
Illinois;Export;Ohio;2020;Chained 2012 Value (millions of dollars);46,223784
Illinois;Export;North Dakota;2020;Chained 2012 Value (millions of dollars);2202,09521
Illinois;Export;North Carolina;2020;Chained 2012 Value (millions of dollars);35,85887
Illinois;Export;New York;2020;Chained 2012 Value (millions of dollars);3973,845999
Illinois;Export;New Mexico;2020;Chained 2012 Value (millions of dollars);7,92996
Illinois;Export;New Jersey;2020;Chained 2012 Value (millions of dollars);382,395916
Illinois;Export;New Hampshire;2020;Chained 2012 Value (millions of dollars);0,952936
Illinois;Export;Nevada;2020;Chained 2012 Value (millions of dollars);0,492705
Illinois;Export;Nebraska;2020;Chained 2012 Value (millions of dollars);0
Illinois;Export;Montana;2020;Chained 2012 Value (millions of dollars);423,112213
Illinois;Export;Missouri;2020;Chained 2012 Value (millions of dollars);0,396948
Illinois;Export;Mississippi;2020;Chained 2012 Value (millions of dollars);33,720551
Illinois;Export;Minnesota;2020;Chained 2012 Value (millions of dollars);18,461412
Illinois;Export;Michigan;2020;Chained 2012 Value (millions of dollars);9334,39828
Illinois;Export;Massachusetts;2020;Chained 2012 Value (millions of dollars);59,680744
Illinois;Export;Maryland;2020;Chained 2012 Value (millions of dollars);594,877164
Illinois;Export;Maine;2020;Chained 2012 Value (millions of dollars);38,110943
Illinois;Export;Louisiana;2020;Chained 2012 Value (millions of dollars);817,526509
Illinois;Export;Kentucky;2020;Chained 2012 Value (millions of dollars);1294,461825
Illinois;Export;Kansas;2020;Chained 2012 Value (millions of dollars);0
Illinois;Export;Iowa;2020;Chained 2012 Value (millions of dollars);0
Illinois;Export;Indiana;2020;Chained 2012 Value (millions of dollars);333,373506
Illinois;Export;Illinois;2020;Chained 2012 Value (millions of dollars);14108,827824
Illinois;Export;Idaho;2020;Chained 2012 Value (millions of dollars);0,106438
Illinois;Export;Hawaii;2020;Chained 2012 Value (millions of dollars);25,042902
Illinois;Export;Georgia;2020;Chained 2012 Value (millions of dollars);1359,094357
Illinois;Export;Florida;2020;Chained 2012 Value (millions of dollars);3268,819464
Illinois;Export;District of Columbia;2020;Chained 2012 Value (millions of dollars);16,26291
Illinois;Export;Delaware;2020;Chained 2012 Value (millions of dollars);22,080471
Illinois;Export;Connecticut;2020;Chained 2012 Value (millions of dollars);1,127517
Illinois;Export;Colorado;2020;Chained 2012 Value (millions of dollars);0,635378
Illinois;Export;California;2020;Chained 2012 Value (millions of dollars);6348,528769
Illinois;Export;Arizona;2020;Chained 2012 Value (millions of dollars);356,50698
Illinois;Export;Alaska;2020;Chained 2012 Value (millions of dollars);707,644689
Illinois;Export;Alabama;2020;Chained 2012 Value (millions of dollars);88,009478
Illinois;Export;Wisconsin;2019;Chained 2012 Value (millions of dollars);6,07395
Illinois;Export;West Virginia;2019;Chained 2012 Value (millions of dollars);0
Illinois;Export;Washington;2019;Chained 2012 Value (millions of dollars);1197,887471
Illinois;Export;Virginia;2019;Chained 2012 Value (millions of dollars);1834,645898
Illinois;Export;Vermont;2019;Chained 2012 Value (millions of dollars);15,832983
Illinois;Export;Utah;2019;Chained 2012 Value (millions of dollars);0,022207
Illinois;Export;Texas;2019;Chained 2012 Value (millions of dollars);9203,625448
Illinois;Export;Tennessee;2019;Chained 2012 Value (millions of dollars);1523,568241
Illinois;Export;South Dakota;2019;Chained 2012 Value (millions of dollars);3,754078
Illinois;Export;South Carolina;2019;Chained 2012 Value (millions of dollars);220,094932
Illinois;Export;Rhode Island;2019;Chained 2012 Value (millions of dollars);0,21061
Illinois;Export;Pennsylvania;2019;Chained 2012 Value (millions of dollars);522,13272
Illinois;Export;Oregon;2019;Chained 2012 Value (millions of dollars);1,044567
Illinois;Export;Oklahoma;2019;Chained 2012 Value (millions of dollars);0,022116
Illinois;Export;Ohio;2019;Chained 2012 Value (millions of dollars);38,297475
Illinois;Export;North Dakota;2019;Chained 2012 Value (millions of dollars);4023,55491
Illinois;Export;North Carolina;2019;Chained 2012 Value (millions of dollars);42,864544
Illinois;Export;New York;2019;Chained 2012 Value (millions of dollars);4318,951491
Illinois;Export;New Mexico;2019;Chained 2012 Value (millions of dollars);5,102275
Illinois;Export;New Jersey;2019;Chained 2012 Value (millions of dollars);392,93849
Illinois;Export;New Hampshire;2019;Chained 2012 Value (millions of dollars);3,32445
Illinois;Export;Nevada;2019;Chained 2012 Value (millions of dollars);0,05742
Illinois;Export;Nebraska;2019;Chained 2012 Value (millions of dollars);0,011257
Illinois;Export;Montana;2019;Chained 2012 Value (millions of dollars);604,660457
Illinois;Export;Missouri;2019;Chained 2012 Value (millions of dollars);21,569761
Illinois;Export;Mississippi;2019;Chained 2012 Value (millions of dollars);39,497942
Illinois;Export;Minnesota;2019;Chained 2012 Value (millions of dollars);54,856126
Illinois;Export;Michigan;2019;Chained 2012 Value (millions of dollars);9583,10514
Illinois;Export;Massachusetts;2019;Chained 2012 Value (millions of dollars);76,564187
Illinois;Export;Maryland;2019;Chained 2012 Value (millions of dollars);632,976566
Illinois;Export;Maine;2019;Chained 2012 Value (millions of dollars);38,487387
Illinois;Export;Louisiana;2019;Chained 2012 Value (millions of dollars);565,846703
Illinois;Export;Kentucky;2019;Chained 2012 Value (millions of dollars);1366,623338
Illinois;Export;Kansas;2019;Chained 2012 Value (millions of dollars);0,032816
Illinois;Export;Iowa;2019;Chained 2012 Value (millions of dollars);0,00937
Illinois;Export;Indiana;2019;Chained 2012 Value (millions of dollars);261,031378
Illinois;Export;Illinois;2019;Chained 2012 Value (millions of dollars);14553,716111
Illinois;Export;Idaho;2019;Chained 2012 Value (millions of dollars);0,038954
Illinois;Export;Hawaii;2019;Chained 2012 Value (millions of dollars);53,535128
Illinois;Export;Georgia;2019;Chained 2012 Value (millions of dollars);1379,326207
Illinois;Export;Florida;2019;Chained 2012 Value (millions of dollars);3215,193669
Illinois;Export;District of Columbia;2019;Chained 2012 Value (millions of dollars);40,128538
Illinois;Export;Delaware;2019;Chained 2012 Value (millions of dollars);31,921483
Illinois;Export;Connecticut;2019;Chained 2012 Value (millions of dollars);1,853905
Illinois;Export;Colorado;2019;Chained 2012 Value (millions of dollars);2,314863
Illinois;Export;California;2019;Chained 2012 Value (millions of dollars);6808,316317
Illinois;Export;Arizona;2019;Chained 2012 Value (millions of dollars);334,069216
Illinois;Export;Alaska;2019;Chained 2012 Value (millions of dollars);827,549602
Illinois;Export;Alabama;2019;Chained 2012 Value (millions of dollars);60,620454
Illinois;Export;Wisconsin;2018;Chained 2012 Value (millions of dollars);0,985372
Illinois;Export;West Virginia;2018;Chained 2012 Value (millions of dollars);0
Illinois;Export;Washington;2018;Chained 2012 Value (millions of dollars);1561,304674
Illinois;Export;Virginia;2018;Chained 2012 Value (millions of dollars);1804,385162
